Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
655369d18816e0db67ed0c5c,5d52e15363bdb100010883f1,APPROVED,2023-11-14T12:36:33.835000Z,2023-11-14T12:44:28.522000Z,2023-11-15T19:37:05.660000Z,2023-11-14T12:44:29.051517Z,475.0,NOCODE,2160,79,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655369d7b9b006e10acece09,65181cb9fccf8981620aa83d,APPROVED,2023-11-14T12:36:45.306000Z,2023-11-14T12:44:58.295000Z,2023-11-15T19:37:05.829000Z,2023-11-14T12:45:07.184997Z,493.0,COQ89QD3,50,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655369f9b547dc55361efb17,63beebaa4c5884797ff00a98,APPROVED,2023-11-14T12:37:13.109000Z,2023-11-14T12:44:29.069000Z,2023-11-15T19:37:06.014000Z,2023-11-14T12:44:29.517070Z,436.0,no code given at end of games,547,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536a171924b88b7d7f8190,5fabf588f711fa0c6b0aebf6,APPROVED,2023-11-14T12:37:58.965000Z,2023-11-14T12:50:45.649000Z,2023-11-15T19:37:06.184000Z,2023-11-14T12:50:51.734708Z,767.0,5fabf588f711fa0c6b0aebf6,1471,75,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536a860933df2cbea7dbaf,63de43b08a408605eced4803,APPROVED,2023-11-14T12:39:34.574000Z,2023-11-14T12:53:41.642000Z,2023-11-15T19:37:06.381000Z,2023-11-14T12:53:42.071624Z,848.0,COQ89Qd3,512,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536c98b547dc55361efb8a,56f28d3aed0cf6000691111e,APPROVED,2023-11-14T12:48:29.502000Z,2023-11-14T12:59:25.872000Z,2023-11-15T19:37:06.553000Z,2023-11-14T12:59:26.437001Z,657.0,COQ89QD3,2136,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65536caa46a091f9497a9528,571b60465d40840012c3fd40,APPROVED,2023-11-14T12:48:42.856000Z,2023-11-14T13:03:08.144000Z,2023-11-15T19:37:06.713000Z,2023-11-14T13:03:08.597954Z,866.0,COQ89QD3,1938,79,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536d260849ebac5eb2099b,576ef8ede26bd40001ebf904,APPROVED,2023-11-14T12:50:57.379000Z,2023-11-14T12:58:09.266000Z,2023-11-15T19:37:06.884000Z,2023-11-14T12:58:09.745055Z,432.0,NOCODE,1828,79,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536d52c41d292af5d25aca,5ea07fc202b8bd05bb59bc38,APPROVED,2023-11-14T12:51:49.485000Z,2023-11-14T12:59:52.353000Z,2023-11-15T19:37:07.056000Z,2023-11-14T12:59:52.905693Z,483.0,COQ89QD3,1767,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536d57ca89c467022e8ca5,63336fbfcaa4a5d476a28b53,APPROVED,2023-11-14T12:51:43.729000Z,2023-11-14T12:59:26.688000Z,2023-11-15T19:37:07.562000Z,2023-11-14T12:59:27.289788Z,463.0,COQ89QD3,2443,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536d601dbff815bb54c740,5e9ffcf4db51941ad78e04f3,APPROVED,2023-11-14T12:51:48.964000Z,2023-11-14T12:59:19.951000Z,2023-11-15T19:37:07.733000Z,2023-11-14T12:59:20.500154Z,451.0,COW89QD3,1333,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536d93e7f9fe682d14b49f,5ea01b4b2d7b4d0243d93f78,APPROVED,2023-11-14T12:52:35.217000Z,2023-11-14T13:01:22.924000Z,2023-11-15T19:37:07.885000Z,2023-11-14T13:01:23.511295Z,528.0,COQ89QD3,2102,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536dd5ec9e08a97da86932,59bb9e3a178f1b0001828b12,APPROVED,2023-11-14T12:53:45.308000Z,2023-11-14T13:01:28.626000Z,2023-11-15T19:37:08.058000Z,2023-11-14T13:01:29.189718Z,464.0,COQ89QD3,2317,80,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6553707b65c97fc918218e4f,5ea00c9769e0250009a479df,APPROVED,2023-11-14T13:06:16.258000Z,2023-11-14T13:27:37.806000Z,2023-11-15T19:37:08.230000Z,2023-11-14T13:27:38.454312Z,1282.0,NOCODE,1319,80,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65537092d3cfceefea3388af,599c1130638529000144ffdd,APPROVED,2023-11-14T13:05:31.005000Z,2023-11-14T13:13:30.273000Z,2023-11-15T19:37:08.415000Z,2023-11-14T13:13:30.821803Z,480.0,NOCODE,2051,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6553709d30db9e8edd7218bd,59ed0b3eac0af70001b36f5f,APPROVED,2023-11-14T13:05:37.508000Z,2023-11-14T13:25:28.643000Z,2023-11-15T19:37:08.575000Z,2023-11-14T13:25:32.312810Z,1192.0,COQ89QD3,812,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6553719da96a8b4f0ba868a4,63e812a9bbba876a34f1a8b3,APPROVED,2023-11-14T13:10:12.119000Z,2023-11-14T13:20:28.555000Z,2023-11-15T19:37:08.743000Z,2023-11-14T13:20:29.002277Z,617.0,COQ89QD3,176,78,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
655371d3db3e419e55ac9506,5f2f0ace37658a2e315c4875,APPROVED,2023-11-14T13:11:08.456000Z,2023-11-14T13:19:14.891000Z,2023-11-15T19:37:08.901000Z,2023-11-14T13:19:15.400458Z,487.0,COQ89QD3,972,72,Male,White,Canada,Canada,Canada,English,No,Other
65537219d0f3e359fe107dda,63378180a7bc5bc3427e8db0,APPROVED,2023-11-14T13:11:57.825000Z,2023-11-14T13:18:55.953000Z,2023-11-15T19:37:09.067000Z,2023-11-14T13:18:56.520383Z,419.0,COQ89QD3,2494,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65537226479543b59354a2de,5f674b595c87a8334c381ae7,APPROVED,2023-11-14T13:12:06.305000Z,2023-11-14T13:19:14.366000Z,2023-11-15T19:37:09.226000Z,2023-11-14T13:19:15.031442Z,429.0,COQ89QD3,2002,73,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6553740fb5b5d3e585add0de,60375d67dde85cad87f3c99d,APPROVED,2023-11-14T13:23:09.737000Z,2023-11-14T13:33:59.023000Z,2023-11-15T19:37:09.385000Z,2023-11-14T13:33:59.594920Z,650.0,COQ89QD3,1684,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6553742c530461e33fd9761a,64457bc906c125cebd4bf66b,APPROVED,2023-11-14T13:20:57.643000Z,2023-11-14T13:34:11.963000Z,2023-11-15T19:37:09.563000Z,2023-11-14T13:34:12.505963Z,795.0,COQ89QD3,384,74,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655374bcbe6c7eebd8c4c2c9,5c5cad3e4ee81200018eafe2,APPROVED,2023-11-14T13:23:20.633000Z,2023-11-14T13:39:30.050000Z,2023-11-15T19:37:09.730000Z,2023-11-14T13:39:30.591788Z,970.0,NOCODE,3771,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
655374c9f8a9f0e5fa42d122,63480954af4c7db036aa6595,APPROVED,2023-11-14T13:23:33.144000Z,2023-11-14T13:31:38.584000Z,2023-11-15T19:37:09.900000Z,2023-11-14T13:31:39.030053Z,486.0,COQ89QD3,1676,73,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
655374e897f6a88ccb61b34d,654e3ae494c8f6d3eae36ffd,APPROVED,2023-11-14T13:24:00.787000Z,2023-11-14T13:45:20.851000Z,2023-11-15T19:37:10.070000Z,2023-11-14T13:45:21.421643Z,1281.0,NOCODE,2,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65537579b0244789dcf019fb,5ea06914c2b73202ae7a3f29,APPROVED,2023-11-14T13:26:17.527000Z,2023-11-14T13:34:04.622000Z,2023-11-15T19:37:10.239000Z,2023-11-14T13:34:05.110719Z,468.0,COQ89QD3,1503,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65536070af5dc3816296f7f8,568a9909316b10000c50ae46,RETURNED,2023-11-14T11:58:14.032000Z,,,,,,1110,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65536129ef52003c3ed9ced6,5d6a49eba8567d001d3af564,RETURNED,2023-11-14T12:01:22.515000Z,,,,,,1733,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655361bdb37f1be6052e8a36,592a8ee1dd1a250001b4ee72,RETURNED,2023-11-14T12:12:05.072000Z,,,,,,94,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553628c250600b567a4ac31,5e38777a87243b095c67543b,TIMED-OUT,2023-11-14T12:05:32.090000Z,,,,114865.0,,1140,73,Female,White,Ireland,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
655365934a296bf1590d94e1,568e997ce3ef9e000ca204d4,RETURNED,2023-11-14T12:18:35.425000Z,,,,,,2761,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553661465c97fc918218cf5,60534c39d754d351333bdd7c,RETURNED,2023-11-14T12:20:39.838000Z,,,,,,1389,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65536639f9dfe7cb6c413af5,63f226e602d56e2ab3623b2f,RETURNED,2023-11-14T12:21:13.146000Z,,,,,,486,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553666001d8e36c6a039bd9,5aa0f86a873cda00010d391d,RETURNED,2023-11-14T12:21:56.804000Z,,,,,,707,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553680ad3c0c1abc6c05d3b,612f5beeadebe8b6969dc5a9,RETURNED,2023-11-14T12:29:08.403000Z,,,,,,1333,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655369b3b547dc55361efb0b,5f8ad96988e81c03fb97183b,RETURNED,2023-11-14T12:36:10.721000Z,,,,,,673,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655369b5d269294576c05c2c,5e2872fffcdb020467d12799,RETURNED,2023-11-14T12:36:05.208000Z,,,,,,1939,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65536a8b2b25eb063b84fdfa,5e9fd8c26fae5918240e617e,RETURNED,2023-11-14T12:39:46.027000Z,,,,,,1483,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65536dab8602e81f9cac94a9,647ae33488a46aeb7e315da1,RETURNED,2023-11-14T12:53:06.082000Z,,,,,,256,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655370c1d7e4768c05ab7b0b,5b77435f13c3580001b63f26,RETURNED,2023-11-14T13:06:40.880000Z,,,,,,2062,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655371265e58fe12b3fcf138,608437f0b139060610c9f0c1,RETURNED,2023-11-14T13:17:50.798000Z,,,,,,3166,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655371daeeb88ae6a911c4c2,5a8044b1eea3d300016e3da1,RETURNED,2023-11-14T13:10:54.764000Z,,,,,,844,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553722e826d84b107e8d411,615d82afb66c6eada869754a,RETURNED,2023-11-14T13:12:21.413000Z,,,,,,801,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655372fcb685392749a3f1ce,5ea3319a6a1a5b2a1175ed6e,RETURNED,2023-11-14T13:19:24.046000Z,,,,,,1783,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655374bae6f88aa88df4f001,5ee4c4b42c280d1cd26cfe3d,RETURNED,2023-11-14T13:23:12.501000Z,,,,,,1261,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553753edf5fdf6e7c58dd55,6151f8d17451289b4a59a6a8,RETURNED,2023-11-14T13:35:18.134000Z,,,,,,3274,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
